5.093274675,10.391743779296839,1.8653214330549575,0.03287970296432995,10
5.179766819,10.397037871070173,1.8573064059343833,0.03597216105008575,10
5.179766819,10.328701229148493,1.9969711202642573,-0.020154558648714575,11
5.267292949,10.39585079758951,1.8557243800468863,0.03595792994256275,10
5.267292949,10.325654722242682,1.9895926768373062,-0.018620374114873228,11
5.354760765,10.396498510133377,1.8561780098020355,0.03604866105497498,10
5.354760765,10.324760546727639,2.000265387861674,-0.022016629752675095,11
5.441238077,10.397045552930884,1.857175347024553,0.036038672896269025,10
5.441238077,10.336751816020804,1.9687948134707487,-0.009968890346447316,11
5.528152282,10.39738135914294,1.8549779812486022,0.036529444953430135,10
5.528152282,10.333766657115369,1.9735665743467563,-0.012041668520312104,11
5.615166374,10.397710028309614,1.8589000474551702,0.03595687158013532,10
5.615166374,10.329415988004278,1.9786650486138107,-0.014580040661869522,11
5.706034857,10.39639302299492,1.8586220454520213,0.03554564125666079,10
5.706034857,10.330863209031337,1.975610912671545,-0.013321273367024135,11
5.795822949,10.397685787176485,1.8638317242425657,0.03496160473073833,10
5.795822949,10.331528075889358,1.9751727988969883,-0.013153578599315052,11
5.884624667,10.405335149721362,1.8641663543808966,0.037176095680826464,10
5.884624667,10.329910275494282,1.9821508845462463,-0.015494276007452401,11
5.981400481,10.334700835993385,1.9715446595074204,-0.011277611822061762,11
6.0696222,10.340476021043754,1.9633081861350634,-0.007515931073921291,11
6.157430273,10.330994496862939,1.9803633311888706,-0.014723945091090252,11
6.244735017,10.327398423772653,1.9904917231943258,-0.01856900986497566,11
6.331777295,10.324898126130305,1.9975478524399728,-0.02119101502085083,11
6.420787942,10.335230896915792,1.9431121354176097,-0.0025540641460732897,11
6.601442574,10.332458482709871,1.9314085892368338,6.546343138801128e-05,11
6.778852183,10.307571401955771,1.9793106891828547,-0.02003709188524601,11
6.865854238,10.312612903211914,1.9810075300109242,-0.01953992724852625,11
7.03984809,10.328693266341524,1.9755408225339561,-0.014048202297833655,11
7.213924683,10.321754434088849,1.9904977627000817,-0.02005350506593602,11
7.300349183,10.319709865434032,1.9924496458277563,-0.021128128089329117,11
7.386608628,10.319735560596161,1.9908284458007777,-0.020652920778038108,11
7.473547424,10.31786117794614,1.993778638215963,-0.021907150636920808,11
7.560954572,10.308438346151968,1.998708605833191,-0.025477733313142795,11
7.649254922,10.315499912310198,1.98925192476865,-0.021042547291699343,11
7.738293236,10.30726745282289,1.9902538996840713,-0.02315960296343652,11
7.827322847,10.315442030016985,1.9586225820242427,-0.011892704310847034,11
7.915811125,10.304660921933113,1.9862731531929807,-0.022602831146297592,11
8.003400476,10.31243319706865,1.9713683309732977,-0.01640154708888523,11
8.092951512,10.3003987093228,1.9933240886579056,-0.02566916592065362,11
8.181445677,10.303474147452736,1.987487458833543,-0.023215390570570447,11
8.269718638,10.308473477321172,1.9913336898068783,-0.023221078405546408,11
8.357490028,10.301147422662575,2.0020408951302584,-0.028134230120543835,11
8.447524233,10.311363537628742,1.9875517358381924,-0.021473768676048728,11
8.536381379,10.321060826461867,1.9830074846985979,-0.017971386883661143,11
8.623836765,10.321063892281806,1.9618854868959184,-0.011610275805801975,11
8.712602765,10.325352552249885,1.9721172433622514,-0.013707154843580352,11
8.801825988,10.319958532821312,1.9763579630906198,-0.016187108015720913,11
8.890236245,10.32589793816458,1.9677882469631043,-0.012277157340098563,11
8.978385522,10.313440046049546,1.9831355316006012,-0.019731659327886068,11
9.067719594,10.312437555197663,1.9689487637909,-0.015755410104310846,11
9.157259783,10.306182828458375,1.9748916096550828,-0.01893155042224098,11
9.244992284,10.30409945574021,1.9815052025486093,-0.02128847475698032,11
9.333626228,10.310185885734926,1.9659511948249682,-0.015339391201815494,11
9.422535579,10.3100760424649,1.9803663566839682,-0.019601403001757462,11
9.512009969,10.310639403668137,1.9708996873990445,-0.016712516958396244,11
9.691207002,10.327053807371243,1.9575830653687998,-0.008995136485142798,11
9.78113889,10.320924680988437,1.974120288158964,-0.015303158217206873,11
9.86796476,10.324387661596145,1.9652809454811049,-0.011876795069556247,11
9.95731402,10.318412566563183,1.9761780345581905,-0.016509589599953314,11
10.045877278,10.310577728295037,1.9739984604138265,-0.017609848486414757,11
10.134151852,10.309709374246822,1.9639678304529644,-0.014862827117456375,11
10.223509091,10.307382582936256,1.9764742838626117,-0.01918386642820574,11
10.311797443,10.312004168770345,1.9589947376829295,-0.01286983926010619,11
10.402879925,10.3103939125162,1.9660438275260015,-0.015354346395319959,11
10.57949411,10.311437010503035,1.976401389934518,-0.0182103841062013,11
10.668808148,10.318045774599963,1.9732926186393909,-0.015761208448503258,11
10.756243072,10.323706571756382,1.9780208663978955,-0.015890847981758695,11
10.846234259,10.323727805085316,1.9715226996058215,-0.013930871309477563,11
10.933978964,10.326134412449509,1.9622231926114,-0.010612516676316125,11
11.023093021,10.317470281294291,1.9737489965357768,-0.016014509786739677,11
11.114249575,10.321506713718193,1.9675406936795192,-0.013279229997668446,11
11.203838761,10.314488140993932,1.9701560767919144,-0.015686452481938357,11
11.293501206,10.305360549572281,1.9782307607142826,-0.020065034293531146,11
11.382613335,10.313545875033064,1.959229681092622,-0.012652509472212971,11
11.470925113,10.313704758884796,1.9696952969789634,-0.015681111096713926,11
11.559900704,10.31252724095491,1.9681537048755007,-0.015541716309745402,11
11.648327188,10.317906087177176,1.9724956135735012,-0.015551105190127841,11
11.736605316,10.318484189716635,1.981576955764237,-0.018121106887363805,11
11.824091648,10.325779784432406,1.968008437339004,-0.012419382549322832,11
11.911997055,10.32446546410177,1.9734040796553178,-0.014319493084786885,11
12.000825592,10.323121334391939,1.9661829393128145,-0.012493643206926771,11
12.091676795,10.309447466641158,1.9783746330740066,-0.01925748596173862,11
12.180170774,10.31430395628403,1.9768228040630524,-0.01766825416307142,11
12.267764849,10.308921287471968,1.9744055786987422,-0.01819565849120847,11
12.356579348,10.29872451768043,1.9908650400611538,-0.025391013945013672,11
12.448620646,10.306815954854557,1.974192515144555,-0.018647168272131084,11
12.538887647,10.311743668958737,1.9648672107377418,-0.014720493884595924,11
12.627231053,10.31272774432442,1.966306182913219,-0.014911700511039409,11
12.715320109,10.319253372393169,1.9722563795759074,-0.015146829961369745,11
12.803272553,10.32292624632269,1.9727235360408057,-0.014515859682898485,11
12.892093144,10.323534554570607,1.9688925968823352,-0.013174124140749255,11
12.981190793,10.324242047075291,1.9676299609980394,-0.012646196966554791,11
